horizon,target,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
1,ARI incidence,63.702853932005,22.9082870795406,24.114644890472,16.6799219619925,0.0364851485148515,0.376237623762376,0.801980198019802,93.346797376576
1,ILI incidence,30.7733307955425,7.67244939130286,15.9954775276548,7.10540387658477,-0.0326136363636364,0.390151515151515,0.829545454545455,45.3144023588209
2,ARI incidence,91.6736510115146,31.4892471970366,41.5380232624079,18.6463805520701,-0.00467980295566503,0.266009852216749,0.699507389162562,129.935108196089
2,ILI incidence,41.3157880072414,10.9178214433903,22.5971681991674,7.80079836468363,-0.0447908745247148,0.342205323193916,0.730038022813688,58.1159040345892
3,ARI incidence,109.241927965202,33.9674746849145,56.0582231559006,19.2162301243866,-0.0238235294117647,0.299019607843137,0.686274509803922,150.357546316409
3,ILI incidence,47.3834298581475,11.87620457321,27.4880790787443,8.0191462061932,-0.100114503816794,0.33587786259542,0.713740458015267,66.3836821168434
4,ARI incidence,117.827520084361,33.9893181800236,63.8492345424422,19.9889673618952,0.00370731707317073,0.248780487804878,0.726829268292683,162.602839891387
4,ILI incidence,48.4446667461074,11.2275145848751,28.40765631154,8.80949584969228,-0.112911877394636,0.283524904214559,0.716475095785441,68.6029258547158
