forecast_date,target,location,wis_tf,wis_arima,skill_score
2025-03-02,ARI incidence,ES,49.1309980309528,49.9272961450312,0.0159491535805433
2025-03-02,ARI incidence,FR,37.409811071313,14.2399870071834,-1.62709587111572
2025-03-02,ILI incidence,BE,120.134426489291,81.7282286989997,-0.469925733148323
2025-03-02,ILI incidence,CZ,16.3047338792552,11.8776849378022,-0.372719849418075
2025-03-02,ILI incidence,ES,5.00507993138355,5.68249681450637,0.119211132929015
2025-03-02,ILI incidence,FR,17.9553214533433,11.9616355064153,-0.50107578881779
2025-03-02,ILI incidence,IT,85.0968797899329,29.7125917221349,-1.86400057543747
2025-03-02,ILI incidence,PL,39.7838451999167,33.6438389541482,-0.182500167538443
2025-03-09,ARI incidence,BE,46.3247075122336,124.055059911376,0.626579459593767
2025-03-09,ARI incidence,CZ,69.7662085226308,56.3379957091673,-0.238350914767783
2025-03-09,ARI incidence,ES,24.8583165873652,45.5647370243527,0.454439590552683
2025-03-09,ARI incidence,FR,15.7642895217564,16.6841735694484,0.0551351281418241
2025-03-09,ILI incidence,BE,23.8491303978796,33.9162929237436,0.296823787567195
2025-03-09,ILI incidence,CZ,8.39163904760195,11.5565910106438,0.273865533540721
2025-03-09,ILI incidence,ES,1.35875037556109,5.31188762573763,0.744205737904252
2025-03-09,ILI incidence,FR,5.20251565228338,12.4906836655089,0.583488318846043
2025-03-09,ILI incidence,IT,32.8901722883142,30.2504776098669,-0.0872612562515796
2025-03-09,ILI incidence,PL,33.0015759808084,60.0485720303468,0.450418638362784
2025-03-16,ARI incidence,BE,39.3193966243578,235.299226261749,0.832896192439585
2025-03-16,ARI incidence,CZ,85.8353752335258,51.6323731876177,-0.662433274597391
2025-03-16,ARI incidence,ES,34.8018600298011,48.2124745168694,0.278156527360486
2025-03-16,ARI incidence,FR,20.8312370540785,16.4348967598384,-0.26750032923744
2025-03-16,ILI incidence,BE,44.8623297450853,39.1719074096878,-0.145267941024241
2025-03-16,ILI incidence,CZ,20.0667598947235,14.895120901802,-0.347203559273952
2025-03-16,ILI incidence,ES,1.34951504603676,5.21932167721762,0.741438614154133
2025-03-16,ILI incidence,FR,6.33930126915807,12.3294219343921,0.485839538715515
2025-03-16,ILI incidence,IT,45.1140636676291,30.8785383150844,-0.461016813920576
2025-03-16,ILI incidence,PL,65.7115143286664,43.6565129974028,-0.505193837459616
2025-03-23,ARI incidence,BE,58.0116562420389,86.912381477988,0.332527135311195
2025-03-23,ARI incidence,CZ,164.546939571215,68.9902188388588,-1.38507635344003
2025-03-23,ARI incidence,ES,52.4247762000042,56.9721111616748,0.0798168589674719
2025-03-23,ARI incidence,FR,12.2716570868008,15.5027080884497,0.208418489415807
2025-03-23,ILI incidence,BE,13.693858444587,48.5299399366313,0.717826594006339
2025-03-23,ILI incidence,CZ,2.79948408023171,10.3970194744688,0.730741671966066
2025-03-23,ILI incidence,ES,1.69207576803539,3.74540142535883,0.548225790544392
2025-03-23,ILI incidence,FR,4.03034087111984,10.0005448407848,0.5969878706325
2025-03-23,ILI incidence,IT,24.5447803696342,35.1837510203229,0.302383070086627
2025-03-23,ILI incidence,PL,23.6458139734683,45.5778628997148,0.48119958968905
2025-03-30,ARI incidence,BE,40.5069229192319,110.904611950699,0.634758895894802
2025-03-30,ARI incidence,CZ,143.669308823295,142.86938032218,-0.00559901988313993
2025-03-30,ARI incidence,ES,84.4236528943933,73.3768574536285,-0.150548767337794
2025-03-30,ARI incidence,FR,7.27880457007367,13.2831167487711,0.452025852987624
2025-03-30,ILI incidence,BE,12.2167700373608,43.8195789902331,0.721202934421533
2025-03-30,ILI incidence,CZ,2.52426407067672,4.9452833088218,0.489561282328611
2025-03-30,ILI incidence,ES,1.47430989602338,4.1747777757906,0.646853084115554
2025-03-30,ILI incidence,FR,4.07291420604872,7.00636290253754,0.418683522006317
2025-03-30,ILI incidence,IT,38.1282790938668,54.2859058700445,0.297639442820713
2025-03-30,ILI incidence,PL,17.2110888953831,64.2937930217436,0.732305591465689
2025-04-06,ARI incidence,BE,39.9983415918765,73.0422158993696,0.45239419287358
2025-04-06,ARI incidence,CZ,73.2579772882876,173.529315408824,0.577835150702367
2025-04-06,ARI incidence,ES,88.8038141333539,77.1098183292824,-0.151653784919251
2025-04-06,ARI incidence,FR,5.27484414473824,8.0084554159793,0.341340636770816
2025-04-06,ILI incidence,BE,19.5895397806168,42.7567240966942,0.541837215210522
2025-04-06,ILI incidence,CZ,3.62633716982344,5.08585205772132,0.286975490307873
2025-04-06,ILI incidence,ES,2.77969007269196,4.88296346121766,0.430737072933413
2025-04-06,ILI incidence,FR,2.73294549527376,5.0351477794212,0.457226358590032
2025-04-06,ILI incidence,IT,63.6479538538836,33.4418765103737,-0.9032411005447
2025-04-06,ILI incidence,PL,19.6223816249682,39.6856149922908,0.505554301507488
2025-04-13,ARI incidence,BE,52.32009957355,70.9430757719635,0.262505903441153
2025-04-13,ARI incidence,CZ,67.7003775322956,188.433600785387,0.64072024707843
2025-04-13,ARI incidence,ES,103.127381502234,62.8199557374285,-0.64163410005064
2025-04-13,ILI incidence,BE,11.4512047848494,36.9729165176055,0.690281269009529
2025-04-13,ILI incidence,CZ,2.39351629052473,6.5001982148429,0.631777953315447
2025-04-13,ILI incidence,ES,3.43777190389841,3.18910067369137,-0.0779753465478401
2025-04-13,ILI incidence,IT,67.6414826434592,65.8843556496077,-0.0266698668678858
2025-04-13,ILI incidence,PL,12.1095645365508,56.2042878875137,0.784543760063527
2025-04-20,ARI incidence,BE,73.6927911211097,63.9786238440407,-0.151834576822861
2025-04-20,ARI incidence,CZ,97.9837008202594,88.4661690119328,-0.107583858492198
2025-04-20,ARI incidence,ES,66.3413818558403,81.0209171733415,0.181182043225885
2025-04-20,ILI incidence,BE,12.605490409395,37.8026665473232,0.666544940854508
2025-04-20,ILI incidence,CZ,1.0876960851576,5.01672892857998,0.783186195498611
2025-04-20,ILI incidence,ES,0.722634596047194,3.38676960868534,0.786630128546682
2025-04-20,ILI incidence,IT,56.7996215554942,23.1537889424415,-1.45314586293818
2025-04-20,ILI incidence,PL,15.9891158336142,42.0406264587961,0.619674653295544
2025-04-27,ARI incidence,BE,74.7559053769319,63.6423553587545,-0.174625058351939
2025-04-27,ARI incidence,CZ,46.4537843820323,73.7319547677835,0.36996401996479
2025-04-27,ARI incidence,ES,70.5717516791302,51.8950049589827,-0.359894882656037
2025-04-27,ILI incidence,BE,6.51207720590675,38.8141089003617,0.832223967253154
2025-04-27,ILI incidence,CZ,0.901129996076874,4.82912028138798,0.813396655380497
2025-04-27,ILI incidence,ES,0.823176275128903,3.6736060233908,0.775921459762553
2025-04-27,ILI incidence,PL,21.261881533913,24.5107861063104,0.132549994859649
2025-05-04,ARI incidence,BE,28.8090351071565,75.2385890337004,0.617097616035137
2025-05-04,ARI incidence,CZ,110.178209832233,49.7469054687473,-1.21477514619378
2025-05-04,ARI incidence,ES,32.9701128818678,60.3126067189774,0.453346245910249
2025-05-04,ILI incidence,BE,11.3535302461749,34.5682332229397,0.671561743611457
2025-05-04,ILI incidence,CZ,1.5956363489576,5.30746216675308,0.699359826066597
2025-05-04,ILI incidence,ES,1.13887356322745,2.79261847669918,0.592184334261954
2025-05-04,ILI incidence,PL,52.0068591524207,22.2503728285252,-1.33734776280905
2025-05-11,ARI incidence,BE,28.0441924816629,59.1347850298615,0.525758105529573
2025-05-11,ARI incidence,CZ,56.2550237771739,40.8098396937526,-0.378467158884374
2025-05-11,ARI incidence,ES,20.913597014054,60.3957988266194,0.65372430830675
2025-05-11,ILI incidence,BE,7.17701836627463,37.1655091015727,0.8068903523786
2025-05-11,ILI incidence,CZ,1.80349404384261,4.84978173814736,0.62812882285883
2025-05-11,ILI incidence,ES,0.65305749302325,2.8195837154866,0.768385138048456
2025-05-11,ILI incidence,PL,33.018740110812,19.5513729928585,-0.68881950760556
2025-05-18,ARI incidence,BE,35.516070593129,68.1382156739893,0.478764299272856
2025-05-18,ARI incidence,CZ,46.2818700508449,39.3709060380087,-0.175534797349199
2025-05-18,ARI incidence,ES,39.7754684017016,58.8737808626482,0.324394190098013
2025-05-18,ILI incidence,BE,6.97281805515289,36.1782380121429,0.807264852069011
2025-05-18,ILI incidence,CZ,1.72186792384023,4.9385996797954,0.65134490837865
2025-05-18,ILI incidence,ES,0.639170444219009,3.24992662533539,0.803327730775138
2025-05-18,ILI incidence,PL,19.9418983243859,19.8575287876105,-0.00424874301721068
2025-05-25,ARI incidence,BE,49.5652770664381,83.0707544953398,0.403336621082229
2025-05-25,ARI incidence,CZ,27.4939108375881,46.222676742115,0.405185662635208
2025-05-25,ARI incidence,ES,39.7434466519563,59.364045563402,0.330513170476067
2025-05-25,ILI incidence,BE,8.79560369076936,34.1483214339919,0.74242939853512
2025-05-25,ILI incidence,CZ,0.83176522716232,4.981425179344,0.833026654578429
2025-05-25,ILI incidence,ES,0.428078770430192,3.47411817883099,0.876780596285232
2025-05-25,ILI incidence,PL,12.1421059832366,23.3095103278028,0.479092189733652
2025-06-01,ARI incidence,BE,29.3484367901346,65.4265000730134,0.551428904841572
2025-06-01,ARI incidence,CZ,28.6287501160995,44.1613091509332,0.351723246739516
2025-06-01,ARI incidence,ES,63.437597914986,47.1087254787169,-0.346620976694569
2025-06-01,ILI incidence,BE,8.72885737647181,35.1124620428398,0.75140286756816
2025-06-01,ILI incidence,CZ,0.606058188028958,5.58172278324485,0.891420944471084
2025-06-01,ILI incidence,ES,0.647234349872755,2.8853660230062,0.775683797233318
2025-06-01,ILI incidence,PL,13.4960230843917,29.8980404784821,0.54859840750751
2025-06-08,ARI incidence,BE,27.5641132553764,90.8432640218997,0.696575045468077
2025-06-08,ARI incidence,CZ,27.6566377158787,49.1086237773842,0.436827270068699
2025-06-08,ARI incidence,ES,37.2452147575047,45.2113414295246,0.176197529649446
2025-06-08,ILI incidence,BE,5.16874654769898,38.4203351432915,0.865468467976093
2025-06-08,ILI incidence,CZ,1.29751604559629,4.94719361262971,0.737726851384216
2025-06-08,ILI incidence,ES,0.939584641819415,2.82453357022691,0.667348743267394
2025-06-08,ILI incidence,PL,8.64304291600767,33.5353844468252,0.742270945791232
2025-06-15,ARI incidence,BE,13.7666686547321,58.5773246004421,0.764982973383728
2025-06-15,ARI incidence,CZ,31.790409015158,43.7083906809915,0.272670338123811
2025-06-15,ARI incidence,ES,21.7061111350682,48.3194204159177,0.550778735584387
2025-06-15,ILI incidence,BE,4.88756468078365,34.2456889575932,0.857279417364446
2025-06-15,ILI incidence,CZ,0.701999239688334,4.76877754571963,0.852792621807567
2025-06-15,ILI incidence,ES,0.895839337991632,2.85169821016205,0.685857593626387
2025-06-15,ILI incidence,PL,5.56042303831681,35.5238911583563,0.843473705807456
2025-06-22,ARI incidence,BE,8.47131427930749,61.6216866994595,0.862527062580684
2025-06-22,ARI incidence,CZ,31.1553954978611,59.996313692427,0.48071150408373
2025-06-22,ARI incidence,ES,13.0701401552947,51.3600479516841,0.745519315566252
2025-06-22,ILI incidence,BE,14.7625128888047,35.5222643455962,0.584415206610137
2025-06-22,ILI incidence,CZ,0.604821797985098,5.45836087457244,0.889193512139764
2025-06-22,ILI incidence,ES,0.754103702669558,2.75967718092573,0.726742059585174
2025-06-22,ILI incidence,PL,6.86853753877723,26.3282933683751,0.739119530359398
2025-06-29,ARI incidence,BE,10.6652764726722,59.4248870761854,0.820525086417097
2025-06-29,ARI incidence,CZ,30.6122157718824,78.1596493337765,0.608337345000684
2025-06-29,ARI incidence,ES,13.5708837393056,49.2111868642729,0.724231732578716
2025-06-29,ILI incidence,BE,14.5345853108945,36.3713143526456,0.600383280901773
2025-06-29,ILI incidence,CZ,0.637375070945076,5.07283190456903,0.874355176174672
2025-06-29,ILI incidence,ES,0.628543091805085,2.92343485868559,0.784998427470457
2025-06-29,ILI incidence,PL,6.39284272359765,24.6229173776677,0.740370215862569
2025-07-06,ARI incidence,BE,32.9393502475904,58.4873094884754,0.436812010405762
2025-07-06,ARI incidence,CZ,30.4052270839525,85.6322383938569,0.644932473397382
2025-07-06,ARI incidence,ES,6.10016993978749,47.2526679922366,0.870903163800408
2025-07-06,ARI incidence,FR,30.8171693503338,33.5212242451318,0.0806669492445725
2025-07-06,ILI incidence,BE,16.6235355247622,35.8416190730165,0.536194626395176
2025-07-06,ILI incidence,CZ,0.520582252196644,5.23254474596044,0.900510692699086
2025-07-06,ILI incidence,ES,0.363838165454242,2.73939378230135,0.86718296295884
2025-07-06,ILI incidence,FR,9.46733401091203,18.9988755485771,0.501689771760147
2025-07-06,ILI incidence,PL,7.01585735984471,27.9039635038084,0.748571296730403
2025-07-13,ARI incidence,BE,38.9377940434995,63.5008407106899,0.386814511308594
2025-07-13,ARI incidence,CZ,33.525400287794,76.1896460936904,0.559974327134059
2025-07-13,ARI incidence,ES,8.74367445074994,48.1828802104069,0.818531511346609
2025-07-13,ARI incidence,FR,24.9156561859794,31.2516612390821,0.202741384038142
2025-07-13,ILI incidence,BE,20.0804770143136,35.6946180887498,0.437436843717274
2025-07-13,ILI incidence,CZ,0.676821068667847,5.06022512665779,0.866246846389841
2025-07-13,ILI incidence,ES,0.318902230988378,2.71041597854056,0.882341960232948
2025-07-13,ILI incidence,FR,7.50770929668261,19.6160571674852,0.617267158604784
2025-07-13,ILI incidence,PL,3.03003965377808,26.5905913808504,0.88604842929668
2025-07-20,ARI incidence,BE,58.0965072698179,59.5525746918303,0.024450117052827
2025-07-20,ARI incidence,CZ,46.6323949200174,50.1887501913709,0.070859610127628
2025-07-20,ARI incidence,ES,10.6446430819968,45.8052401197974,0.767610800551266
2025-07-20,ARI incidence,FR,27.1832468165522,29.2984332698392,0.0721945243216973
2025-07-20,ILI incidence,BE,6.66548117741295,39.9955924138076,0.833344606864434
2025-07-20,ILI incidence,CZ,0.867037766420323,4.72949464519431,0.81667433172774
2025-07-20,ILI incidence,ES,0.394090470904889,3.01778064003854,0.869410498007616
2025-07-20,ILI incidence,FR,13.5607473276664,17.1265282090105,0.208202201743849
2025-07-20,ILI incidence,PL,3.89486652996229,23.8111755936942,0.83642695361107
2025-07-27,ARI incidence,BE,89.1433627252994,65.511780206188,-0.3607226432366
2025-07-27,ARI incidence,CZ,15.781485915806,55.3226048087485,0.714737113873019
2025-07-27,ARI incidence,ES,24.116129263173,45.7039640370475,0.472340533884008
2025-07-27,ARI incidence,FR,33.6596114929863,31.1329218681735,-0.0811581269342967
2025-07-27,ILI incidence,BE,7.38937058282935,37.236274409526,0.801554513709917
2025-07-27,ILI incidence,CZ,0.817662088689597,4.67925989978183,0.825258244636567
2025-07-27,ILI incidence,ES,0.473483171048372,2.80247046361478,0.831047935314313
2025-07-27,ILI incidence,FR,14.2312592663972,15.1204278841061,0.0588057841037375
2025-07-27,ILI incidence,PL,4.33655272152113,22.4916880779762,0.807193097001578
2025-08-03,ARI incidence,BE,26.4080628552644,70.5938247735078,0.625915397841218
2025-08-03,ARI incidence,CZ,13.264127621858,44.2618378791237,0.700325873090008
2025-08-03,ARI incidence,ES,51.9071392706166,46.2207685080869,-0.123026313626413
2025-08-03,ARI incidence,FR,11.5245218791132,18.6315305044479,0.381450607272334
2025-08-03,ILI incidence,BE,10.680989828939,36.6923907592974,0.708904500145372
2025-08-03,ILI incidence,CZ,0.76626868095087,5.31749570133706,0.855896699501196
2025-08-03,ILI incidence,ES,0.595667818732884,3.24212684529416,0.816272512718781
2025-08-03,ILI incidence,FR,6.16164467894513,10.7508088363485,0.426866873670697
2025-08-03,ILI incidence,PL,5.04711851119995,21.5103941963723,0.765363736939273
2025-08-10,ARI incidence,BE,30.6255569955577,79.1065303689358,0.612856778666354
2025-08-10,ARI incidence,CZ,15.1974905561364,40.4105495371118,0.623922695181873
2025-08-10,ARI incidence,ES,31.4755676866614,47.2422526500168,0.333741176149224
2025-08-10,ARI incidence,FR,8.83747537281202,25.5590658272695,0.654233240270341
2025-08-10,ILI incidence,BE,9.5805759413346,34.5138989186892,0.722413976934181
2025-08-10,ILI incidence,CZ,0.639062552141107,4.66339028747076,0.862961812598424
2025-08-10,ILI incidence,ES,0.381830342515655,2.82725725477882,0.86494672818674
2025-08-10,ILI incidence,FR,2.98776544923368,13.1981513780692,0.773622429107888
2025-08-10,ILI incidence,PL,7.51101824553117,20.2074560612365,0.628304610794657
2025-08-17,ARI incidence,BE,32.5937939287269,117.542486377207,0.722706274698581
2025-08-17,ARI incidence,CZ,20.6049782761284,43.4938591072649,0.526255459987761
2025-08-17,ARI incidence,ES,14.5393780136108,52.0986097018811,0.720925796354104
2025-08-17,ARI incidence,FR,21.2395403061742,14.8526248661999,-0.430019306183984
2025-08-17,ILI incidence,BE,15.4073573481518,34.6438124808851,0.555263804852514
2025-08-17,ILI incidence,CZ,1.06092956850062,4.98808842965586,0.787307385692475
2025-08-17,ILI incidence,ES,0.337241296742273,2.85300626549304,0.881794407246423
2025-08-17,ILI incidence,FR,5.40065994905389,9.57708302102589,0.436085085907987
2025-08-17,ILI incidence,PL,10.6419657441844,19.2457290514481,0.447047928621666
2025-08-24,ARI incidence,BE,42.4391480221956,138.416266845901,0.693394793912169
2025-08-24,ARI incidence,CZ,61.517987554799,42.0436909512507,-0.463191888317526
2025-08-24,ARI incidence,ES,19.1299573268061,46.184371807044,0.585791544232102
2025-08-24,ARI incidence,FR,30.3355783794237,14.7657445221481,-1.05445640305651
2025-08-24,ILI incidence,BE,17.1662530799534,35.0828148968042,0.510693394174676
2025-08-24,ILI incidence,CZ,1.59277888309696,4.48774069694836,0.645082238334304
2025-08-24,ILI incidence,ES,0.62587930964387,2.75462478436433,0.772789632476824
2025-08-24,ILI incidence,FR,6.42399310796157,9.46942552244141,0.321606881775724
2025-08-24,ILI incidence,PL,42.2519290998708,35.1117908888824,-0.20335442967249
2025-08-31,ARI incidence,BE,55.8403861468771,152.013907898562,0.632662649629802
2025-08-31,ARI incidence,CZ,44.4905093350618,45.5332475621535,0.022900589852906
2025-08-31,ARI incidence,ES,31.5974696250584,52.0909226850539,0.393416971780298
2025-08-31,ARI incidence,FR,16.7989767771182,19.3915889104874,0.133697766868764
2025-08-31,ILI incidence,BE,36.5240832488433,45.0719878887484,0.189650047408692
2025-08-31,ILI incidence,CZ,1.39599595769592,4.75221117416404,0.706242861157893
2025-08-31,ILI incidence,ES,1.46777483245601,2.65329718574739,0.446810994131981
2025-08-31,ILI incidence,FR,8.01292557778566,10.1183382405889,0.208078897220252
2025-08-31,ILI incidence,PL,104.484525464929,60.8770786021752,-0.716319637276342
2025-09-07,ARI incidence,BE,118.862003724471,205.454350437416,0.421467574322901
