Country,Target,Model,Forecast_Date,Backtest_Round,Offset_Weeks,Train_Weeks,WIS
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-20,21,20,213,4.2055
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-13,22,21,212,6.1691
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-06,23,22,211,4.6847
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-29,24,23,210,3.2245
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-22,25,24,209,3.503
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-15,26,25,208,5.9751
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-08,27,26,207,8.0789
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-01,28,27,206,6.5364
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-25,29,28,205,4.8967
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-18,30,29,204,3.8992
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-11,31,30,203,3.4816
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-04,32,31,202,4.1827
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-27,33,32,201,5.3724
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-20,34,33,200,5.3459
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-13,35,34,199,4.9367
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-06,36,35,198,8.836
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-30,37,36,197,7.0406
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-23,38,37,196,9.706
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-16,39,38,195,11.6917
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-09,40,39,194,7.2092
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-02,41,40,193,12.3265
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-23,42,41,192,52.6204
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-16,43,42,191,11.5831
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-09,44,43,190,88.764
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-02,45,44,189,19.2266
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-26,46,45,188,29.2622
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-19,47,46,187,89.8947
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-12,48,47,186,78.6301
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-05,49,48,185,35.3197
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-29,50,49,184,100.9271
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-22,51,50,183,190.4202
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-15,52,51,182,142.1675
