Country,Target,Model,Forecast_Date,Backtest_Round,Offset_Weeks,Train_Weeks,WIS
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-19,47,46,187,527.3352
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-12,48,47,186,488.131
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-05,49,48,185,339.9402
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-29,50,49,184,169.9314
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-22,51,50,183,41.6777
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-15,52,51,182,67.0478
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-12-07,1,0,233,471.6201
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-30,2,1,232,112.6549
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-23,3,2,231,199.6311
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-16,4,3,230,104.8406
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-09,5,4,229,100.2939
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-02,6,5,228,122.4752
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-26,7,6,227,138.6249
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-19,8,7,226,51.9619
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-12,9,8,225,95.5019
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-05,10,9,224,78.8738
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-28,11,10,223,56.1194
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-21,12,11,222,48.2485
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-14,13,12,221,101.0195
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-07,14,13,220,148.1342
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-31,15,14,219,95.9675
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-24,16,15,218,59.5813
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-17,17,16,217,27.0213
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-10,18,17,216,17.7316
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-03,19,18,215,19.8596
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-27,20,19,214,15.2076
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-20,21,20,213,32.0495
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-13,22,21,212,36.1256
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-06,23,22,211,46.6558
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-29,24,23,210,100.7963
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-22,25,24,209,68.388
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-15,26,25,208,112.1858
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-08,27,26,207,40.3675
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-01,28,27,206,20.2949
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-25,29,28,205,57.6292
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-18,30,29,204,16.5097
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-11,31,30,203,27.8437
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-04,32,31,202,25.5551
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-27,33,32,201,42.4617
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-20,34,33,200,51.999
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-13,35,34,199,75.6799
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-06,36,35,198,52.3053
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-30,37,36,197,44.0058
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-23,38,37,196,26.0921
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-16,39,38,195,23.7236
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-09,40,39,194,62.8832
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-02,41,40,193,461.9391
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-23,42,41,192,325.0445
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-16,43,42,191,284.9618
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-09,44,43,190,297.1231
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-02,45,44,189,293.5073
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-26,46,45,188,340.9759
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-19,47,46,187,838.717
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-12,48,47,186,828.4638
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-05,49,48,185,616.9171
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-29,50,49,184,321.9879
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-22,51,50,183,239.9276
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-15,52,51,182,89.876
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-12-07,1,0,233,206.4353
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-30,2,1,232,832.1649
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-23,3,2,231,1090.8287
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-16,4,3,230,634.902
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-09,5,4,229,835.6234
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-02,6,5,228,596.3169
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-26,7,6,227,237.5972
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-19,8,7,226,131.1055
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-12,9,8,225,130.806
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-05,10,9,224,353.1664
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-28,11,10,223,153.391
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-21,12,11,222,312.9787
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-14,13,12,221,226.3385
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-07,14,13,220,102.2359
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-31,15,14,219,69.7051
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-24,16,15,218,80.5155
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-17,17,16,217,175.954
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-10,18,17,216,160.2713
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-03,19,18,215,92.1955
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-27,20,19,214,234.4031
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-20,21,20,213,136.1568
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-13,22,21,212,107.5996
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-06,23,22,211,87.7565
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-29,24,23,210,213.4508
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-22,25,24,209,167.1228
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-15,26,25,208,194.992
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-08,27,26,207,82.8126
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-01,28,27,206,58.1575
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-25,29,28,205,32.7197
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-18,30,29,204,53.4812
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-11,31,30,203,124.632
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-04,32,31,202,35.6097
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-27,33,32,201,46.6109
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-20,34,33,200,137.6177
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-13,35,34,199,302.737
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-06,36,35,198,364.4256
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-30,37,36,197,257.6513
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-23,38,37,196,113.2184
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-16,39,38,195,127.0506
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-09,40,39,194,102.362
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-02,41,40,193,1648.5981
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-23,42,41,192,506.0348
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-16,43,42,191,215.6803
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-09,44,43,190,406.9301
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-02,45,44,189,2096.3153
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-26,46,45,188,1749.0283
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-19,47,46,187,913.2544
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-12,48,47,186,1385.5633
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-05,49,48,185,1243.7094
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-29,50,49,184,308.1316
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-22,51,50,183,472.3747
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-15,52,51,182,405.1258
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-12-07,1,0,233,186.3984
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-30,2,1,232,234.3914
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-23,3,2,231,83.4984
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-16,4,3,230,220.4686
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-09,5,4,229,445.1553
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-02,6,5,228,303.0555
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-26,7,6,227,291.9911
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-19,8,7,226,133.3745
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-12,9,8,225,184.1417
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-05,10,9,224,239.1682
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-28,11,10,223,307.1767
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-21,12,11,222,370.2084
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-14,13,12,221,614.71
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-07,14,13,220,848.0001
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-31,15,14,219,424.4752
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-24,16,15,218,196.4852
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-17,17,16,217,96.6682
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-10,18,17,216,74.4916
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-03,19,18,215,31.7702
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-27,20,19,214,36.3384
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-20,21,20,213,23.8855
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-13,22,21,212,25.005
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-06,23,22,211,32.4384
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-29,24,23,210,28.9656
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-22,25,24,209,29.1639
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-15,26,25,208,35.1809
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-08,27,26,207,47.2185
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-01,28,27,206,44.2353
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-25,29,28,205,120.3474
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-18,30,29,204,67.738
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-11,31,30,203,61.367
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-04,32,31,202,179.8629
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-27,33,32,201,85.2593
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-20,34,33,200,121.7868
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-13,35,34,199,159.9451
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-06,36,35,198,195.6837
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-30,37,36,197,75.3551
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-23,38,37,196,130.5465
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-16,39,38,195,100.6053
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-09,40,39,194,609.3028
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-02,41,40,193,463.3855
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-23,42,41,192,453.7974
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-16,43,42,191,280.98
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-09,44,43,190,116.3334
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-02,45,44,189,519.061
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-26,46,45,188,757.6372
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-19,47,46,187,453.4819
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-12,48,47,186,588.0166
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-05,49,48,185,435.2805
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-29,50,49,184,275.7257
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-22,51,50,183,533.0901
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-15,52,51,182,946.6021
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-12-07,1,0,233,116.4146
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-30,2,1,232,165.4994
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-23,3,2,231,166.9845
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-16,4,3,230,93.4405
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-09,5,4,229,51.1097
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-02,6,5,228,65.7912
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-26,7,6,227,37.3236
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-19,8,7,226,35.3135
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-12,9,8,225,18.5204
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-05,10,9,224,12.0028
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-28,11,10,223,24.9368
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-21,12,11,222,10.0051
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-14,13,12,221,16.0403
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-07,14,13,220,11.4698
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-31,15,14,219,4.7459
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-24,16,15,218,4.2773
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-17,17,16,217,2.9005
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-10,18,17,216,4.9841
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-03,19,18,215,5.8799
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-27,20,19,214,3.1308
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-20,21,20,213,4.1253
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-13,22,21,212,3.3631
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-06,23,22,211,3.7942
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-29,24,23,210,2.9923
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-22,25,24,209,7.8644
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-15,26,25,208,2.2923
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-08,27,26,207,5.2015
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-01,28,27,206,7.1436
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-25,29,28,205,2.3701
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-18,30,29,204,3.5543
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-11,31,30,203,2.5903
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-04,32,31,202,3.1829
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-27,33,32,201,4.8797
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-20,34,33,200,2.5158
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-13,35,34,199,3.5103
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-06,36,35,198,4.9827
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-30,37,36,197,5.3653
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-23,38,37,196,8.0814
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-16,39,38,195,15.4846
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-09,40,39,194,18.6354
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-02,41,40,193,19.7111
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-23,42,41,192,8.1347
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-16,43,42,191,12.058
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-09,44,43,190,44.3172
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-02,45,44,189,93.7633
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-26,46,45,188,140.4179
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-19,47,46,187,67.6476
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-12,48,47,186,35.8462
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-05,49,48,185,35.9937
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-29,50,49,184,27.2696
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-22,51,50,183,64.665
Spain,ILI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-15,52,51,182,114.1658
