Country,Target,Model,Forecast_Date,Backtest_Round,Offset_Weeks,Train_Weeks,WIS
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-20,21,20,213,401.6714
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-13,22,21,212,388.0423
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-06,23,22,211,378.7974
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-29,24,23,210,197.6146
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-22,25,24,209,286.2767
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-15,26,25,208,216.5624
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-08,27,26,207,182.6328
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-01,28,27,206,313.6644
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-25,29,28,205,396.0982
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-18,30,29,204,205.0686
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-11,31,30,203,248.5244
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-04,32,31,202,347.3001
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-27,33,32,201,145.6002
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-20,34,33,200,124.7583
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-13,35,34,199,410.8153
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-06,36,35,198,381.9691
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-30,37,36,197,189.7535
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-23,38,37,196,197.8851
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-16,39,38,195,180.531
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-09,40,39,194,189.4095
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-02,41,40,193,337.8638
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-23,42,41,192,540.1528
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-16,43,42,191,393.8716
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-09,44,43,190,277.0693
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-02,45,44,189,532.1655
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-26,46,45,188,362.373
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-19,47,46,187,254.9066
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-12,48,47,186,248.5982
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-05,49,48,185,266.5431
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-29,50,49,184,331.3003
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-22,51,50,183,318.9274
Spain,ARI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-15,52,51,182,389.5184
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-12-07,1,0,233,229.4386
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-30,2,1,232,327.9554
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-23,3,2,231,227.0369
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-16,4,3,230,161.6556
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-09,5,4,229,147.5463
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-02,6,5,228,128.9822
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-26,7,6,227,105.474
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-19,8,7,226,121.3357
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-12,9,8,225,471.9127
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-05,10,9,224,1005.8663
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-28,11,10,223,182.1706
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-21,12,11,222,143.6645
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-14,13,12,221,207.6008
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-07,14,13,220,232.3951
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-31,15,14,219,183.4579
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-24,16,15,218,74.6703
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-17,17,16,217,70.6415
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-10,18,17,216,56.3802
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-03,19,18,215,47.7596
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-27,20,19,214,53.1266
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-20,21,20,213,83.3327
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-13,22,21,212,52.7587
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-06,23,22,211,55.1033
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-29,24,23,210,69.8829
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-22,25,24,209,44.395
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-15,26,25,208,34.3687
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-08,27,26,207,41.8384
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-01,28,27,206,40.497
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-25,29,28,205,33.5264
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-18,30,29,204,44.4127
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-11,31,30,203,32.1487
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-04,32,31,202,31.981
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-27,33,32,201,54.5118
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-20,34,33,200,27.3807
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-13,35,34,199,54.9905
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-06,36,35,198,170.582
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-30,37,36,197,109.177
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-23,38,37,196,72.5064
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-16,39,38,195,71.0029
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-09,40,39,194,350.6609
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-02,41,40,193,277.355
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-23,42,41,192,421.2058
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-16,43,42,191,268.3888
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-09,44,43,190,265.4978
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-02,45,44,189,218.597
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-26,46,45,188,331.0575
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-19,47,46,187,1736.8673
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-12,48,47,186,1731.5309
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-05,49,48,185,2654.6093
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-29,50,49,184,1217.8796
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-22,51,50,183,1152.9836
Belgium,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-15,52,51,182,323.4331
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-12-07,1,0,233,70.7431
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-30,2,1,232,90.0641
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-23,3,2,231,85.1202
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-16,4,3,230,35.1476
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-09,5,4,229,18.3093
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-02,6,5,228,9.0804
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-26,7,6,227,11.7674
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-19,8,7,226,7.3768
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-12,9,8,225,8.0557
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-05,10,9,224,7.3745
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-28,11,10,223,9.7839
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-21,12,11,222,10.5037
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-14,13,12,221,10.0609
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-07,14,13,220,9.1388
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-31,15,14,219,8.5419
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-24,16,15,218,6.2543
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-17,17,16,217,4.5493
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-10,18,17,216,3.379
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-03,19,18,215,6.5937
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-27,20,19,214,5.2393
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-20,21,20,213,10.2152
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-13,22,21,212,7.4302
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-06,23,22,211,5.9727
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-29,24,23,210,8.3167
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-22,25,24,209,6.209
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-15,26,25,208,4.5171
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-08,27,26,207,5.0325
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-01,28,27,206,4.7175
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-25,29,28,205,3.6922
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-18,30,29,204,3.3503
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-11,31,30,203,5.3336
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-04,32,31,202,4.8597
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-27,33,32,201,7.3661
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-20,34,33,200,15.5498
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-13,35,34,199,21.8035
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-06,36,35,198,42.7922
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-30,37,36,197,30.8006
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-23,38,37,196,34.0132
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-16,39,38,195,58.5053
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-09,40,39,194,26.0582
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-02,41,40,193,17.5912
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-23,42,41,192,27.596
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-16,43,42,191,84.9893
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-09,44,43,190,153.9296
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-02,45,44,189,184.363
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-26,46,45,188,198.3843
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-19,47,46,187,166.447
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-12,48,47,186,342.1687
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-05,49,48,185,247.039
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-29,50,49,184,178.0468
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-22,51,50,183,37.2051
Czech Republic,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-15,52,51,182,19.3108
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-12-07,1,0,233,138.3663
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-30,2,1,232,170.1723
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-23,3,2,231,129.7251
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-16,4,3,230,183.6207
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-09,5,4,229,85.2071
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-02,6,5,228,66.7912
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-26,7,6,227,74.1838
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-19,8,7,226,80.7441
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-12,9,8,225,260.1961
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-05,10,9,224,77.1229
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-28,11,10,223,57.9323
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-21,12,11,222,50.9195
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-14,13,12,221,68.7478
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-07,14,13,220,186.8661
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-31,15,14,219,110.7578
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-24,16,15,218,61.7539
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-17,17,16,217,48.2956
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-10,18,17,216,25.3514
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-03,19,18,215,15.886
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-27,20,19,214,30.4251
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-20,21,20,213,44.7374
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-13,22,21,212,36.4684
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-06,23,22,211,30.3829
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-29,24,23,210,16.0833
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-22,25,24,209,19.5337
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-15,26,25,208,35.9486
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-08,27,26,207,32.8604
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-01,28,27,206,23.1057
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-25,29,28,205,30.2713
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-18,30,29,204,24.1791
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-11,31,30,203,41.3634
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-04,32,31,202,31.8992
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-27,33,32,201,31.1138
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-20,34,33,200,28.6513
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-13,35,34,199,25.0501
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-06,36,35,198,15.1308
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-30,37,36,197,24.9879
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-23,38,37,196,21.6843
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-16,39,38,195,22.0037
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-09,40,39,194,23.3389
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-02,41,40,193,29.4189
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-23,42,41,192,172.1656
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-16,43,42,191,162.3176
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-09,44,43,190,184.9485
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-02,45,44,189,185.907
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-26,46,45,188,118.8812
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-19,47,46,187,876.5138
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-12,48,47,186,692.6724
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-05,49,48,185,808.9248
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-29,50,49,184,888.5173
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-22,51,50,183,743.3645
France,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-15,52,51,182,812.1846
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-12-07,1,0,233,91.822
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-30,2,1,232,72.189
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-23,3,2,231,134.1717
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-16,4,3,230,75.1847
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-09,5,4,229,247.0467
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-02,6,5,228,222.2638
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-26,7,6,227,146.1724
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-19,8,7,226,82.3946
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-12,9,8,225,159.5554
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-05,10,9,224,81.8451
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-28,11,10,223,98.7884
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-21,12,11,222,65.1747
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-14,13,12,221,100.1807
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-07,14,13,220,63.3961
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-31,15,14,219,74.0822
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-24,16,15,218,64.717
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-17,17,16,217,66.4198
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-10,18,17,216,71.409
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-03,19,18,215,66.4884
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-27,20,19,214,132.9366
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-20,21,20,213,56.1598
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-13,22,21,212,51.8013
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-06,23,22,211,60.3133
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-29,24,23,210,40.4365
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-22,25,24,209,49.5624
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-15,26,25,208,82.875
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-08,27,26,207,69.4731
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-01,28,27,206,53.655
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-25,29,28,205,63.9742
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-18,30,29,204,67.2013
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-11,31,30,203,87.575
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-04,32,31,202,68.8405
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-27,33,32,201,64.7265
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-20,34,33,200,218.7259
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-13,35,34,199,324.6918
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-06,36,35,198,360.2148
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-30,37,36,197,524.769
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-23,38,37,196,623.676
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-16,39,38,195,772.4909
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-09,40,39,194,1162.8382
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-02,41,40,193,741.3231
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-23,42,41,192,1918.4994
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-16,43,42,191,307.2687
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-09,44,43,190,262.0721
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-02-02,45,44,189,393.4063
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-26,46,45,188,700.4631
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-19,47,46,187,745.3614
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-12,48,47,186,953.3337
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-01-05,49,48,185,796.6052
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-29,50,49,184,476.1681
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-22,51,50,183,606.8955
Italy,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2024-12-15,52,51,182,411.781
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-12-07,1,0,233,229.0186
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-30,2,1,232,404.6877
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-23,3,2,231,151.3964
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-16,4,3,230,99.8696
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-09,5,4,229,217.6279
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-11-02,6,5,228,90.5586
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-26,7,6,227,161.3638
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-19,8,7,226,156.4197
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-12,9,8,225,112.204
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-10-05,10,9,224,893.7589
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-28,11,10,223,341.8901
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-21,12,11,222,309.0163
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-14,13,12,221,664.1438
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-09-07,14,13,220,853.7955
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-31,15,14,219,585.273
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-24,16,15,218,312.1885
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-17,17,16,217,122.6068
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-10,18,17,216,56.7241
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-08-03,19,18,215,24.6787
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-27,20,19,214,28.3281
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-20,21,20,213,33.0441
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-13,22,21,212,83.8731
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-07-06,23,22,211,53.6748
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-29,24,23,210,93.2431
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-22,25,24,209,70.4935
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-15,26,25,208,54.8198
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-08,27,26,207,53.6163
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-06-01,28,27,206,43.491
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-25,29,28,205,69.3931
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-18,30,29,204,87.1613
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-11,31,30,203,140.6216
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-05-04,32,31,202,177.5143
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-27,33,32,201,111.6449
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-20,34,33,200,131.6897
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-13,35,34,199,173.3196
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-04-06,36,35,198,93.1662
Poland,ILI incidence,Darts-TRANSFORMER(QuantileRegression),2025-03-30,37,36,197,388.3705
