horizon,target,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
1,ARI incidence,72.3124052846468,26.6038483470666,28.9795178085373,16.7290391290429,0.0275247524752475,0.321782178217822,0.727722772277228,106.771376279321
1,ILI incidence,37.1598589996749,15.0171611531921,13.7523989716694,8.39029887481336,0.0907575757575758,0.412878787878788,0.829545454545455,53.8064931150639
2,ARI incidence,106.763803338757,38.5015015749789,47.3993035897169,20.8629981740615,0.0139408866995074,0.251231527093596,0.650246305418719,151.848225974097
2,ILI incidence,48.528107263099,16.9499101044896,21.8125493897034,9.765647768906,0.052851711026616,0.349809885931559,0.749049429657795,69.3884254553472
3,ARI incidence,128.308328377446,42.2415169916698,63.0919329940002,22.9748783917764,-0.0177450980392157,0.264705882352941,0.622549019607843,178.441022895364
3,ILI incidence,61.0453322236342,18.4380509464993,31.8623099987506,10.7449712783843,-0.0138167938931298,0.320610687022901,0.725190839694657,85.1651395448292
4,ARI incidence,142.045240717996,43.5025883896505,74.1645515912765,24.3781007370691,-0.0264878048780488,0.258536585365854,0.619512195121951,196.895631736197
4,ILI incidence,67.7205126028737,17.5414492896412,38.3314874943586,11.8475758188738,-0.0441379310344828,0.28735632183908,0.735632183908046,95.7564469114574
