Country,Target,Model,Forecast_Date,Backtest_Round,Offset_Weeks,Train_Weeks,WIS
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-16,4,3,230,242.6262
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-09,5,4,229,294.6849
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-02,6,5,228,232.6619
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-26,7,6,227,483.4873
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-19,8,7,226,473.95
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-12,9,8,225,233.3642
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-05,10,9,224,272.2003
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-28,11,10,223,508.7261
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-21,12,11,222,638.8536
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-14,13,12,221,780.2104
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-07,14,13,220,522.0356
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-31,15,14,219,257.213
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-24,16,15,218,226.4503
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-17,17,16,217,97.0146
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-10,18,17,216,87.9688
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-03,19,18,215,87.0016
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-27,20,19,214,46.116
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-20,21,20,213,50.8477
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-13,22,21,212,33.9964
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-06,23,22,211,33.4208
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-29,24,23,210,39.7996
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-22,25,24,209,35.6035
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-15,26,25,208,43.8081
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-08,27,26,207,48.6573
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-01,28,27,206,89.8035
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-25,29,28,205,124.3701
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-18,30,29,204,162.0029
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-11,31,30,203,166.4218
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-04,32,31,202,125.6813
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-27,33,32,201,124.7815
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-20,34,33,200,125.2316
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-13,35,34,199,91.8661
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-06,36,35,198,99.0433
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-30,37,36,197,110.9821
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-23,38,37,196,194.5416
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-16,39,38,195,114.0476
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-09,40,39,194,261.6634
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-02,41,40,193,332.269
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-23,42,41,192,483.2476
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-16,43,42,191,556.4518
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-09,44,43,190,536.6829
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-02,45,44,189,854.2324
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-26,46,45,188,868.6786
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-19,47,46,187,745.3008
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-12,48,47,186,545.8074
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-05,49,48,185,1017.3764
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-29,50,49,184,582.8479
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-22,51,50,183,269.2805
Poland,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-15,52,51,182,283.8159
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-12-07,1,0,233,202.6255
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-30,2,1,232,283.6359
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-23,3,2,231,256.9618
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-16,4,3,230,164.016
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-09,5,4,229,108.4174
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-02,6,5,228,47.8198
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-26,7,6,227,11.7555
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-19,8,7,226,21.7831
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-12,9,8,225,11.7757
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-05,10,9,224,14.7568
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-28,11,10,223,23.009
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-21,12,11,222,22.3935
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-14,13,12,221,17.38
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-07,14,13,220,10.2795
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-31,15,14,219,4.5172
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-24,16,15,218,3.3986
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-17,17,16,217,3.96
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-10,18,17,216,2.6381
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-03,19,18,215,2.8569
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-27,20,19,214,2.9635
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-20,21,20,213,2.4831
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-13,22,21,212,3.6391
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-06,23,22,211,2.2829
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-29,24,23,210,3.3125
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-22,25,24,209,3.9377
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-15,26,25,208,3.797
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-08,27,26,207,6.8232
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-01,28,27,206,5.1066
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-25,29,28,205,4.3333
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-18,30,29,204,3.4638
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-11,31,30,203,2.9523
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-04,32,31,202,3.0596
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-27,33,32,201,9.5318
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-20,34,33,200,16.1201
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-13,35,34,199,26.8619
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-06,36,35,198,24.1159
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-30,37,36,197,18.4643
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-23,38,37,196,19.7824
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-16,39,38,195,22.5133
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-09,40,39,194,37.7778
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-02,41,40,193,44.5491
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-23,42,41,192,39.5762
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-16,43,42,191,45.9347
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-09,44,43,190,63.1061
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-02,45,44,189,50.6668
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-26,46,45,188,75.4216
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-19,47,46,187,68.0276
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-12,48,47,186,56.8046
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-05,49,48,185,69.9114
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-29,50,49,184,82.2368
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-22,51,50,183,71.4684
Spain,ILI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-15,52,51,182,30.6357
