forecast_date,target,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
2024-12-15,ARI incidence,229.805281384095,184.87520048722,20.4070784029753,24.5230024938998,0.2325,0.1875,0.5,301.685028457642
2024-12-15,ILI incidence,99.9428138725967,13.9821561592213,73.5251227351203,12.4355349782552,-0.37875,0.125,0.291666666666667,134.020747661591
2024-12-22,ARI incidence,194.627544518761,119.713281813912,52.3829725680144,22.5312901368349,0.025,0.1875,0.3125,250.418116378784
2024-12-22,ILI incidence,90.1925510550582,42.5779080411662,30.9690324451612,16.6456105687307,-0.0883333333333333,0.125,0.541666666666667,127.407455825806
2024-12-29,ARI incidence,102.35316500332,12.2306677113409,71.1812073417332,18.9412899502464,-0.41125,0.1875,0.5625,143.006346893311
2024-12-29,ILI incidence,129.257658751516,6.14030644513559,106.576925646395,16.5404266599857,-0.5575,0.25,0.458333333333333,159.985089627902
2025-01-05,ARI incidence,136.872830979513,3.71929606562075,113.126815679799,20.0267192340934,-0.644375,0.125,0.4375,190.227795028687
2025-01-05,ILI incidence,149.724232500869,3.70394576252371,131.4911089213,14.5291778170458,-0.573333333333333,0.208333333333333,0.458333333333333,183.242748943965
2025-01-12,ARI incidence,205.001464529037,0,185.164399536796,19.8370649922412,-0.931875,0,0.3125,269.914097976685
2025-01-12,ILI incidence,205.260425962745,0.414232679726421,191.674155043174,13.1720382398453,-0.840833333333333,0.0833333333333333,0.208333333333333,244.772846476237
2025-01-19,ARI incidence,215.374565564031,0,196.742341995239,18.6322235687919,-0.80625,0.1875,0.5625,266.226391983032
2025-01-19,ILI incidence,213.015944269101,0.000915847999462173,200.535317352544,12.4797110685577,-0.879583333333333,0.125,0.166666666666667,250.213585488002
2025-01-26,ARI incidence,159.848931674128,1.16315844991933,134.383008028113,24.3027651960953,-0.51625,0.5,0.5625,207.243375778198
2025-01-26,ILI incidence,228.009918041376,0,217.661039370385,10.3488786709913,-0.991666666666667,0,0.0416666666666667,272.062733046214
2025-02-02,ARI incidence,147.962162296876,1.75943480781887,127.01455207493,19.1881754141269,-0.514375,0.3125,0.625,198.140183258057
2025-02-02,ILI incidence,177.54415838182,0,167.415467346578,10.1286910352413,-0.9575,0.0416666666666667,0.125,215.150905195872
2025-02-09,ARI incidence,102.496910679444,32.9340143618376,47.35763350777,22.2052628098363,0.04,0.4375,0.625,153.746395492554
2025-02-09,ILI incidence,113.976561270814,0.76185749993808,102.428839008359,10.785864762517,-0.740416666666667,0.125,0.375,148.763744974136
2025-02-16,ARI incidence,109.304350430032,61.468214781388,22.2161520253057,25.6199836233388,0.135,0.375,0.6875,157.602514266968
2025-02-16,ILI incidence,70.803901365529,0.787972790261973,59.7712185984073,10.2447099768597,-0.646666666666667,0.166666666666667,0.416666666666667,105.124993801117
2025-02-23,ARI incidence,74.9178945997487,46.6773946181588,8.27130143538766,19.9691985462023,0.363125,0.375,0.625,107.02760887146
2025-02-23,ILI incidence,36.8521771391924,7.83377990722656,21.3728323715321,7.64556486043377,-0.305,0.0833333333333333,0.583333333333333,60.9466026941935
2025-03-02,ARI incidence,65.0110107417729,40.4409968749337,6.97694932688837,17.5930645399508,0.2975,0.25,0.625,96.9893171310425
2025-03-02,ILI incidence,27.1831376359255,10.6573940069779,8.40478293930275,8.12096068964488,-0.01125,0.291666666666667,0.833333333333333,45.1141366640727
2025-03-09,ARI incidence,47.4571176120509,17.41426357601,14.7758007381273,15.2670532979136,0.024375,0.125,0.75,81.2501089096069
2025-03-09,ILI incidence,21.273378830794,3.60815005647963,10.2625680636669,7.40266071064749,-0.2775,0.125,0.75,37.8739687522252
2025-03-16,ARI incidence,55.9035239252837,11.7536136793054,31.5661534848421,12.5837567611363,-0.021875,0.25,0.5625,86.551413154602
2025-03-16,ILI incidence,22.4798726066904,9.31083634279776,6.49790004094442,6.6711362229482,-0.015,0.208333333333333,0.583333333333333,35.1720605214437
2025-03-23,ARI incidence,35.5411902945698,14.3116840041893,7.15503738182179,14.0744689085587,0.172,0.4,0.8,53.6030782063802
2025-03-23,ILI incidence,23.7955281404466,14.8809441196896,3.17847114303387,5.73611287772317,0.178695652173913,0.347826086956522,0.695652173913044,32.9506963149361
2025-03-30,ARI incidence,74.6711447186204,57.4907110368243,1.04396032487384,16.1364733569222,0.557142857142857,0.285714285714286,0.785714285714286,109.117055402483
2025-03-30,ILI incidence,17.2002867880169,11.5905269773581,0.495261360439858,5.11449845021893,0.363636363636364,0.409090909090909,0.818181818181818,24.1811459974809
2025-04-06,ARI incidence,89.5055749233591,71.2558285103992,2.05621850259328,16.1935279103665,0.431538461538462,0.307692307692308,0.692307692307692,132.811044546274
2025-04-06,ILI incidence,30.1535202406697,25.1818875486954,0.342316834822944,4.62931585715128,0.7585,0.15,0.4,42.2170230960846
2025-04-13,ARI incidence,97.0163998015031,81.6138060860012,0.265319072336392,15.1372746431655,0.685833333333333,0.333333333333333,0.5,139.008538309733
2025-04-13,ILI incidence,31.7588397409951,27.9414137245952,0,3.81742601639983,0.962222222222222,0,0.222222222222222,43.9827856699626
2025-04-20,ARI incidence,73.4222206823377,55.9285710210386,4.8053666487984,12.6882830125007,0.310833333333333,0.25,0.583333333333333,103.376778157552
2025-04-20,ILI incidence,17.0816406924462,12.2160352380075,1.07724934063299,3.7883561138058,0.59,0.294117647058824,0.705882352941177,25.6974891438204
2025-04-27,ARI incidence,54.9428334360537,43.7541686569435,0,11.1886647791102,0.756666666666667,0.25,0.666666666666667,85.1954274495443
2025-04-27,ILI incidence,16.1298229013991,12.8253610652426,1.05442152437956,2.25004031177691,0.63,0.0625,0.6875,23.8940122365952
2025-05-04,ARI incidence,57.4664139291514,42.6482326562854,0,14.8181812728661,0.7275,0.25,0.833333333333333,91.1066970825195
2025-05-04,ILI incidence,13.0601061280865,5.64379096704981,4.65112658998241,2.76518857105433,0.274375,0.1875,0.75,20.3961303114891
2025-05-11,ARI incidence,27.8991018638058,12.9880608821261,1.64232655400815,13.2687144276716,0.231666666666667,0.583333333333333,0.916666666666667,41.4425094604492
2025-05-11,ILI incidence,14.8645158264381,4.66719628935275,8.19591506667759,2.00140447040777,0.116875,0.25,0.6875,21.3244162797928
2025-05-18,ARI incidence,33.9916531007186,20.4927959718566,0.46601022913836,13.0328468997237,0.425,0.5,0.833333333333333,48.3371139526367
2025-05-18,ILI incidence,13.082582745412,7.54084043502808,2.37749802651613,3.16424428386776,0.300625,0.4375,0.75,19.873822081089
2025-05-25,ARI incidence,38.1373790442425,22.1752520353898,0,15.9621270088528,0.605,0.333333333333333,0.833333333333333,64.6940739949544
2025-05-25,ILI incidence,14.6208838239247,2.04568950974423,9.46783626481243,3.10735804936808,-0.16875,0.375,0.8125,21.7743697136641
2025-06-01,ARI incidence,53.9682265616154,41.7958572608837,0.301946358058764,11.870422942673,0.563333333333333,0.416666666666667,0.5,79.8595052083333
2025-06-01,ILI incidence,19.7100525938865,12.3194051734779,5.22621192595233,2.16443549445628,0.070625,0.1875,0.625,26.9525593876839
2025-06-08,ARI incidence,54.597651700006,41.3023903224779,0,13.2952613775281,0.74,0.25,0.666666666666667,83.5162068684896
2025-06-08,ILI incidence,11.0683583928695,4.91118060868719,3.35060508588086,2.80657269830147,0.1325,0.375,0.8125,18.3682114779949
2025-06-15,ARI incidence,57.9989231850444,43.0126174484474,1.79680255392323,13.1895031826738,0.6125,0.166666666666667,0.75,89.3712641398112
2025-06-15,ILI incidence,5.55420029046723,1.74814282629801,1.34561397653559,2.46044348763363,-0.240625,0.4375,0.9375,8.71957879364491
2025-06-22,ARI incidence,47.8550703330662,33.5372241476308,3.21640532120415,11.1014408642313,0.533333333333333,0.166666666666667,0.666666666666667,73.5747100830078
2025-06-22,ILI incidence,5.16634360298828,1.7370890174223,1.13242680378582,2.29682778178016,0.190625,0.5625,0.9375,8.19673761129379
2025-06-29,ARI incidence,25.9325098457889,6.83018900553386,10.2894337198009,8.81288712045421,-0.104166666666667,0,0.916666666666667,45.1059481302897
2025-06-29,ILI incidence,6.85222663059264,2.55237031656763,1.83522802176683,2.46462829225818,0.1,0.5625,1,12.0251121044159
2025-07-06,ARI incidence,36.0256786962656,25.1698330882401,1.08290815576662,9.77293745225887,0.523076923076923,0.230769230769231,0.692307692307692,52.9107100266677
2025-07-06,ILI incidence,7.97201623389731,4.11079110245571,1.27252419586377,2.58870093557784,0.314705882352941,0.529411764705882,0.882352941176471,12.0825577062719
2025-07-13,ARI incidence,63.7848099925355,54.4291275308739,0.0182511039402175,9.33743135772136,0.693571428571429,0.285714285714286,0.5,84.6088789803641
2025-07-13,ILI incidence,5.71877229357615,1.79651027900585,1.31785310155528,2.60440891301502,0.186111111111111,0.388888888888889,0.944444444444444,9.39041099018521
2025-07-20,ARI incidence,61.8237482219088,50.941627922611,0.213967408995698,10.6681528903021,0.724,0.2,0.466666666666667,88.8959834798177
2025-07-20,ILI incidence,7.96966454642043,4.70180366044732,1.13684557035259,2.13101531562052,-0.0473684210526316,0.315789473684211,0.842105263157895,12.1820725139819
2025-07-27,ARI incidence,62.9558496386072,53.8345155218373,0.336647862973421,8.78468625379645,0.783125,0.125,0.5,89.5427293777466
2025-07-27,ILI incidence,8.15707404105916,4.48992317966793,1.73690520804861,1.93024565334262,-0.0225,0.5,0.8,12.0575885677338
2025-08-03,ARI incidence,20.247724560862,8.04114038218623,3.24605958358101,8.96052459509476,0.246875,0.4375,0.8125,33.5112054824829
2025-08-03,ILI incidence,5.015719404413,2.13342868908592,0.609291514313739,2.27299920101334,0.015,0.45,0.9,8.22989009857178
2025-08-10,ARI incidence,36.6214547291009,26.3681704479715,1.28555475317913,8.96772952795029,0.695,0.0625,0.625,56.7982342720032
2025-08-10,ILI incidence,9.61939613992332,6.11259701604429,0.759436446013658,2.74736267786538,0.11,0.4,0.85,14.6467328202724
2025-08-17,ARI incidence,34.378470373983,0.256159052641495,24.9182816007863,9.20402972055518,-0.38,0.6875,0.75,46.4813242912292
2025-08-17,ILI incidence,10.077762543103,0,6.62921668462131,3.44854585848166,-0.624,0.4,0.9,16.2456684911251
2025-08-24,ARI incidence,53.8696476951889,7.80858477716861,36.4894154714502,9.57164744657019,-0.21875,0.3125,0.625,76.6838351249695
2025-08-24,ILI incidence,12.8945780964089,0.882026010596234,9.22082016799761,2.79173191781504,-0.405,0.25,0.85,16.6964814138412
2025-08-31,ARI incidence,32.1140404544706,12.1636178348375,5.43841967375382,14.5120029458792,0.39375,0.3125,1,52.123061466217
2025-08-31,ILI incidence,20.534377052881,0.501127923053244,17.5315842842019,2.50166484562585,-0.7315,0,0.55,28.5907288885117
2025-09-07,ARI incidence,63.055392080079,4.18549695222274,46.7870100726252,12.082885055231,-0.574375,0.25,0.5,87.104896068573
2025-09-07,ILI incidence,40.4005309617518,0,37.0091937337751,3.39133722797668,-0.9275,0.05,0.35,52.7563267016411
2025-09-14,ARI incidence,39.9135000714012,0.634645362522292,24.7492844457212,14.5295702631577,-0.589375,0.3125,0.875,64.9363708496094
2025-09-14,ILI incidence,48.214136476724,0,44.9932196132515,3.22091686347257,-0.9685,0,0.1,63.7898963940144
2025-09-21,ARI incidence,75.7864893731566,4.56945668876628,57.5037354997098,13.7132971846805,-0.375294117647059,0.294117647058824,0.882352941176471,96.0674988737795
2025-09-21,ILI incidence,30.2618239264697,0.121848330290421,26.1221939878878,4.01778160829146,-0.837,0.15,0.35,38.9724695777893
2025-09-28,ARI incidence,122.99678870131,3.33183291522777,104.817380501662,14.8475752844199,-0.446111111111111,0.333333333333333,0.777777777777778,146.832414831984
2025-09-28,ILI incidence,24.7981265088864,3.47373263856639,16.6445370711451,4.67985679917491,-0.3105,0.35,0.65,35.7417644309998
2025-10-05,ARI incidence,163.765614694779,24.2285790694387,126.192991956216,13.3440436691248,-0.0947368421052632,0.210526315789474,0.68421052631579,193.15546804267
2025-10-05,ILI incidence,31.264415128314,23.6056398341967,1.88481843989828,5.77395685421902,0.199,0.25,0.55,47.1680952167511
2025-10-12,ARI incidence,232.790972144136,68.4554659636125,148.627937384912,15.707568795611,0.4695,0.1,0.35,274.687505279117
2025-10-12,ILI incidence,38.6682135636081,32.7844084233823,0.762799839351488,5.1210053008743,0.503,0.05,0.35,54.4758882713318
2025-10-19,ARI incidence,128.563041843306,52.5443889783777,60.4261348293139,15.592518035614,0.265,0.25,0.5,169.368210296631
2025-10-19,ILI incidence,28.7440128864776,23.1115734573033,1.09466711168704,4.53777231748726,0.3555,0.25,0.5,40.7655212306976
2025-10-26,ARI incidence,318.55467486721,167.724181783925,134.541868094569,16.2886249887166,0.4015,0.1,0.2,371.452020587921
2025-10-26,ILI incidence,58.4149162344933,51.3671646499634,1.74031368587328,5.3074378986566,0.5845,0,0.2,77.162241859436
2025-11-02,ARI incidence,342.118030621259,163.855544221298,161.606647166377,16.655839233585,0.3415,0.15,0.25,396.704752807617
2025-11-02,ILI incidence,45.9570999732847,37.223506043061,4.09689623293669,4.63669769728702,0.3885,0.15,0.4,58.1689564990997
2025-11-09,ARI incidence,292.79460285958,114.83393965348,159.886791919211,18.0738712868898,0.3765,0.1,0.3,349.118107147217
2025-11-09,ILI incidence,44.4538386241353,27.1752654477824,12.4567762196582,4.82179695669464,0.145,0.2,0.35,57.7481690216064
2025-11-16,ARI incidence,141.678874882408,21.0720561549974,102.585372871731,18.0214458556797,-0.155,0.3,0.6,184.895360412598
2025-11-16,ILI incidence,44.0598008486473,17.8999759574558,21.0927036741506,5.06712121704091,-0.205,0.2,0.5,56.6795189285278
2025-11-23,ARI incidence,204.141871479034,3.03746698794157,184.268839111328,16.8355653797647,-0.837,0.05,0.3,259.654375610352
2025-11-23,ILI incidence,49.7846698770134,11.3907397195567,31.9604454173212,6.43348474013546,-0.286,0.25,0.55,64.3785426712036
2025-11-30,ARI incidence,188.654261979145,6.51057633109715,164.03278431768,18.1109013303674,-0.608,0.15,0.45,243.345794067383
2025-11-30,ILI incidence,53.430110797229,11.2114739857549,35.6548840638866,6.56375274758754,-0.3955,0.15,0.4,67.7497556114197
2025-12-07,ARI incidence,191.629700509113,69.7870738286557,100.558832370924,21.2837943095332,-0.123,0.2,0.6,252.409751281738
2025-12-07,ILI incidence,58.0289380343271,29.5284585637632,20.3699729861384,8.13050648442559,-0.2125,0.2,0.4,76.3977305412293
