horizon,target,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
1,ARI incidence,81.188497731748,30.2248303311989,35.8622130115145,15.1014543890347,0.0832673267326733,0.297029702970297,0.683168316831683,115.351248019813
1,ILI incidence,37.2591501447401,8.22268874345247,22.7384689692531,6.29799243203461,-0.1525,0.265151515151515,0.65530303030303,52.5791253604672
2,ARI incidence,111.200880260159,42.5177968433517,53.3253255627693,15.3577578540376,0.079064039408867,0.236453201970443,0.566502463054187,146.554311784821
2,ILI incidence,48.5210503968904,9.73662338572152,32.3577741665138,6.42665284465506,-0.14361216730038,0.220532319391635,0.551330798479088,65.1419950785293
3,ARI incidence,131.188649846812,45.4292517662861,70.1639670748274,15.5954310056983,0.0741176470588235,0.274509803921569,0.549019607843137,166.337147003625
3,ILI incidence,60.5533704920591,11.6816512591491,43.0796750069298,5.79204422598017,-0.162671755725191,0.202290076335878,0.5,76.5916336569167
4,ARI incidence,142.668437535239,46.1538813495333,80.227710233427,16.286845952279,0.0822926829268293,0.2,0.595121951219512,184.726876623199
4,ILI incidence,67.2337531815931,12.1140666271873,48.7657637035332,6.35392285087264,-0.158007662835249,0.203065134099617,0.517241379310345,84.4354980885298
