forecast_date,target,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
2024-12-15,ARI incidence,206.102845853308,126.5521867835,46.2230990285459,33.3275600412618,-0.053125,0.1875,0.5,294.90865650177
2024-12-15,ILI incidence,96.9402856742126,34.6305036413497,39.9841034543687,22.3256785784943,-0.0416666666666667,0.166666666666667,0.75,148.515587202708
2024-12-22,ARI incidence,181.493226691122,93.2509906934655,59.2808528651362,28.9613831325199,-0.205,0.25,0.5625,258.959401512146
2024-12-22,ILI incidence,123.833747483043,15.6763433725938,87.5915883755338,20.5658157349151,-0.270416666666667,0.125,0.625,175.047159290314
2024-12-29,ARI incidence,179.699436373918,29.3598056295644,119.791501294012,30.5481294503419,-0.365625,0.3125,0.6875,255.828735923767
2024-12-29,ILI incidence,178.977202433158,2.73742444757102,156.708201127121,19.5315768584652,-0.634166666666667,0.166666666666667,0.458333333333333,243.846636501948
2025-01-05,ARI incidence,250.597260449451,1.59764125658118,222.826233565289,26.1733856275807,-0.66,0.1875,0.625,328.065149116516
2025-01-05,ILI incidence,213.549204487017,0.181357906175696,193.924538614439,19.443307966402,-0.80125,0.125,0.416666666666667,282.171825885773
2025-01-12,ARI incidence,260.274082971241,1.18955585645593,226.689073827992,32.3954532867929,-0.721875,0.1875,0.5625,357.985869216919
2025-01-12,ILI incidence,263.19491037171,0.0742680535800215,243.462451011893,19.6581913062369,-0.81625,0.125,0.333333333333333,331.1407188495
2025-01-19,ARI incidence,298.555295391497,2.09178476748259,268.069804083783,28.3937065402321,-0.66625,0.25,0.4375,393.461338043213
2025-01-19,ILI incidence,246.648476317439,0,227.830850839615,18.8176254778237,-0.918333333333333,0.0416666666666667,0.208333333333333,321.515080118179
2025-01-26,ARI incidence,224.260413225215,2.93531291795813,187.165804473214,34.1592958340438,-0.501875,0.375,0.5625,303.537839126587
2025-01-26,ILI incidence,217.280457632071,0.499045651200889,198.067870620368,18.7135413605018,-0.874166666666667,0.0833333333333333,0.333333333333333,283.285712146759
2025-02-02,ARI incidence,172.368469498261,8.32811375493589,129.768795220748,34.271560522577,-0.449375,0.3125,0.625,253.252422142029
2025-02-02,ILI incidence,149.096896770406,3.52628148120383,128.297087053631,17.273528235572,-0.654583333333333,0.166666666666667,0.375,207.538325675329
2025-02-09,ARI incidence,130.966817119847,27.8726958067521,68.5274128623631,34.566708450732,-0.098125,0.4375,0.75,195.856091308594
2025-02-09,ILI incidence,87.6623258864707,15.7407930899357,49.7833730531775,22.1381597433574,-0.24625,0.25,0.666666666666667,133.447569656372
2025-02-16,ARI incidence,117.829768288965,26.002864489348,61.3143410889999,30.5125627106169,-0.09375,0.375,0.75,191.375653457642
2025-02-16,ILI incidence,70.0952365892866,13.4026954346809,36.2840064933335,20.4085346612723,-0.0479166666666667,0.291666666666667,0.625,112.209387143453
2025-02-23,ARI incidence,85.7349205323924,12.5136477263077,42.7683094024658,30.4529634036189,0.03125,0.5,0.9375,122.751209831238
2025-02-23,ILI incidence,53.5166993207863,17.6894821581633,19.2565162713977,16.5707008912252,0.13625,0.291666666666667,0.833333333333333,80.8549996376038
2025-03-02,ARI incidence,83.8664542795264,35.8337613561879,18.0396276722784,29.9930652510602,0.34,0.125,0.8125,142.020792579651
2025-03-02,ILI incidence,53.3250950905206,28.4222463711448,9.11406577428182,15.7887829450939,0.385,0.333333333333333,0.666666666666667,83.9352554162343
2025-03-09,ARI incidence,74.9800969650434,10.3515998176906,39.7944534716399,24.8340436757129,-0.05,0.5625,0.75,120.804330444336
2025-03-09,ILI incidence,52.1092400966434,30.3159458533577,7.4980531613032,14.2952410819824,0.2875,0.166666666666667,0.75,87.0321920156479
2025-03-16,ARI incidence,51.1106845229605,5.30367957405422,16.1559824736222,29.6510224752841,-0.053125,0.75,0.9375,80.341808128357
2025-03-16,ILI incidence,59.4344390774983,47.8302040708238,1.3299081304799,10.2743268761946,0.638333333333333,0.25,0.541666666666667,86.2476566314697
