horizon,target,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
1,ARI incidence,106.139830457439,28.9509207969794,54.6200192809875,22.5688903794718,-0.00316831683168316,0.297029702970297,0.747524752475248,153.821320992649
1,ILI incidence,56.8895629769712,11.5368784491881,34.9607118775565,10.3919726502266,-0.050530303030303,0.337121212121212,0.731060606060606,81.5538920917294
2,ARI incidence,107.481937612107,30.9206765873219,53.6926228745281,22.8686381502574,-0.0230541871921182,0.300492610837438,0.729064039408867,154.408628830182
2,ILI incidence,58.3741181653403,10.6165506764786,37.7543753617893,10.0031921270724,-0.103574144486692,0.273764258555133,0.699619771863118,84.0678381370501
3,ARI incidence,109.970545599142,28.5088352193613,58.8043449473402,22.6573654324401,-0.0194117647058823,0.274509803921569,0.75,157.858410868925
3,ILI incidence,60.8864846218707,10.787256727399,40.5134495816277,9.58577831284399,-0.0671374045801527,0.293893129770992,0.725190839694657,84.4221238957107
4,ARI incidence,110.749050452118,29.7206509849249,58.0958290092007,22.9325704579925,0.00551219512195122,0.317073170731707,0.726829268292683,158.105771610911
4,ILI incidence,59.9529886763294,9.38326354229349,41.4782027820458,9.09152235199013,-0.11367816091954,0.275862068965517,0.685823754789272,83.7979597994194
