forecast_date,target,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
2024-12-15,ARI incidence,167.047935027247,119.336615222433,21.9020367332127,25.8092830716009,0.28,0.3125,0.5625,224.967225265503
2024-12-15,ILI incidence,72.0211661693735,35.2157496037691,20.3114344686702,16.4939820969342,0.20625,0.25,0.708333333333333,108.623373794556
2024-12-22,ARI incidence,179.955318126471,102.697606194538,55.8311588784923,21.4265530534413,-0.1,0.1875,0.625,235.148611450195
2024-12-22,ILI incidence,90.881661258193,5.62218617149021,73.6823351127514,11.5771399739514,-0.224166666666667,0.125,0.583333333333333,122.661656061808
2024-12-29,ARI incidence,143.725426362908,6.96570209005605,114.885060940618,21.8746633322343,-0.589375,0.3125,0.375,198.250996589661
2024-12-29,ILI incidence,132.856152902614,0.191172143687372,116.726134592554,15.9388461663725,-0.652083333333333,0.333333333333333,0.541666666666667,177.535560544332
2025-01-05,ARI incidence,156.238699193623,0,135.111594175256,21.1271050183669,-0.85,0.125,0.3125,211.335018539429
2025-01-05,ILI incidence,186.899580642412,0.493137597346651,171.066543023483,15.3399000215827,-0.735416666666667,0.25,0.333333333333333,238.040851688385
2025-01-12,ARI incidence,161.428951406479,1.76825296153193,134.813791042825,24.8469074021215,-0.80375,0.0625,0.3125,227.06096611023
2025-01-12,ILI incidence,195.555203800944,0.316048503267592,181.002057644941,14.2370976527359,-0.84125,0.0833333333333333,0.291666666666667,246.316665744782
2025-01-19,ARI incidence,215.337339717202,0,189.923382485431,25.4139572317704,-0.861875,0.125,0.3125,285.166585159302
2025-01-19,ILI incidence,215.039035524372,0.000804337211277164,202.81990208453,12.2183291026302,-0.917083333333333,0.0833333333333333,0.125,260.931072147687
2025-01-26,ARI incidence,176.490625719817,3.90162227464759,146.91181420036,25.6771892448094,-0.5175,0.25,0.6875,233.262443161011
2025-01-26,ILI incidence,143.299094669776,0,131.073638716297,12.2254559534788,-0.954166666666667,0,0.125,186.187974087397
2025-02-02,ARI incidence,114.019861252412,10.0059699763422,77.2267677638842,26.7871235121851,-0.28,0.4375,0.8125,165.60596446991
2025-02-02,ILI incidence,75.6264309855475,1.19627787272135,59.9095744132996,14.5205786995266,-0.72875,0.166666666666667,0.458333333333333,108.663784217834
2025-02-09,ARI incidence,106.183634425454,6.59274534971818,76.69909868655,22.8917903891854,-0.196875,0.4375,0.75,157.130470085144
2025-02-09,ILI incidence,83.4067057925722,3.90066950701285,67.8403832110806,11.6656530744788,-0.597083333333333,0.166666666666667,0.416666666666667,119.474763536453
2025-02-16,ARI incidence,68.9921785580594,10.5469132464865,31.5629956452743,26.8822696662986,0.09375,0.3125,0.875,116.455876541138
2025-02-16,ILI incidence,42.7082448683269,13.5165055703426,19.9620333706123,9.22970592737198,-0.280416666666667,0.166666666666667,0.791666666666667,67.4340517520905
2025-02-23,ARI incidence,97.0334773071953,59.1453725068466,13.9414648968241,23.9466399035247,0.446875,0.0625,0.875,155.460163116455
2025-02-23,ILI incidence,24.4998029636991,11.3827980345574,3.7180665852367,9.39893834390502,0.0895833333333333,0.333333333333333,0.916666666666667,36.7587845007579
2025-03-02,ARI incidence,48.5119309095714,25.7694400289784,3.33247995791228,19.4100109226807,0.3,0.5,0.875,75.3772987365723
2025-03-02,ILI incidence,46.9549932954104,34.9499565843223,0.367754994959071,11.6372817161291,0.430416666666667,0.25,0.791666666666667,74.5439012050629
2025-03-09,ARI incidence,53.0171409492907,23.3497481885164,10.3413329082987,19.3260598524757,0.19875,0.25,0.8125,90.8211282730103
2025-03-09,ILI incidence,23.1490123000698,14.9773420257845,0.797523449469303,7.374146824816,0.304166666666667,0.458333333333333,0.875,39.0276435534159
2025-03-16,ARI incidence,77.0744852590561,50.978121450673,4.9463621388311,21.150001669552,0.27125,0.5,0.625,107.791318130493
2025-03-16,ILI incidence,16.2914423755373,8.01929368834565,0.50267838878908,7.76947029840255,0.258333333333333,0.416666666666667,1,27.1063677628835
2025-03-23,ARI incidence,64.1345128996476,45.6764883378623,0.437666086390397,18.0203584753949,0.514,0.4,0.666666666666667,91.7981642659505
2025-03-23,ILI incidence,11.1495196290368,2.61301826376095,3.41687843308331,5.11962293219251,-0.0434782608695652,0.347826086956522,0.869565217391304,17.8515227608059
