horizon,target,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
1,ARI incidence,49.8993099090064,13.0484870867871,12.5180744120808,24.3327484101385,0.0385148514851485,0.608910891089109,0.891089108910891,69.9134749894955
1,ILI incidence,24.9942425923662,5.02841399889018,10.216307265809,9.74952132766707,0.0236363636363636,0.651515151515152,0.859848484848485,33.9203556368007
2,ARI incidence,71.673719048283,18.4438217313423,17.6955002765927,35.5343970403479,0.034384236453202,0.669950738916256,0.881773399014778,99.0725814165832
2,ILI incidence,38.9590662832446,7.35241368071825,16.8593784185455,14.7472741839808,0.0141444866920152,0.669201520912548,0.85171102661597,51.7787531352291
3,ARI incidence,92.7458980409859,24.1425932713565,23.5122273247142,45.0910774449152,0.0580882352941176,0.647058823529412,0.887254901960784,125.297346443548
3,ILI incidence,50.6061355342789,8.22914934625248,23.8179425142541,18.5590436737724,0.0326717557251908,0.683206106870229,0.866412213740458,66.6426016031212
4,ARI incidence,113.388866262288,31.663312136121,28.9728349774484,52.752719148719,0.0840487804878049,0.678048780487805,0.897560975609756,150.040415061526
4,ILI incidence,61.2747887281369,9.14258701311675,30.6932823476726,21.4389193673475,0.041992337164751,0.666666666666667,0.862068965517241,80.0921393974088
